COUNTY	GLOBAL_ID	FIELD_PT_NAME	LOGDATE	LOGTIME	LOGCODE	SAMPID	MATRIX	LABWO 	LABCODE	LABSAMPID	ANMCODE	LABLOTCTL	ANADATE	BASIS	PARLABEL	PARVAL	PARVQ	LABDL	REPDL	UNITS	DILFAC	LNOTE
Alpine	T0600397314	MW-2	2002-06-24	1235	GECR	MW-2	W	NA	CRLS	S10712-001A	SW8260B	A02VOCW101	2002-07-02	N	MTBE	51	=	1.4	5	UG/L	1	
Alpine	T0600397314	MW-2	2008-10-30	0950	GECR	MW-2	W	NA	AVTS	101936-002A	SW8260B	A08VW291	2008-10-31	N	MTBE	.29	=	.12	.5	UG/L	1	J,DX
Alpine	T0600397314	MW-2	2009-01-19	1325	GECR	MW-2DUP	W	NA	AVTS	103378-009C	SW8015B	     52469	2009-01-26	N	DRO	.23	=	.05	.05	MG/L	1	
Alpine	T0600397314	MW-2	2009-04-21	1155	GECR	MW-2	W	NA	AVTS	105185-004A	SW8260B	Q09VW083	2009-04-24	N	MTBE	.94	=	.15	.5	UG/L	1	
Alpine	T0600300011	MWA4	2008-03-31	1240	GECR	MWA4	W	NA	AVTS	098048-006A	SW8260B	A08VW104	2008-04-08	N	BTBZT	4.8	=	.4	.5	UG/L	1	
Alpine	T0600300011	MWA4	2008-05-05	1205	GECR	MWA4	W	NA	AVTS	098624-007A	SW8260B	A08VW132	2008-05-12	N	BZ	.68	=	.41	.5	UG/L	1	
Alpine	T0600300011	MWA4	2008-05-05	1205	GECR	MWA4	W	NA	AVTS	098624-007A	SW8260B	A08VW132	2008-05-12	N	TMB135	180	=	4.2	5	UG/L	10	
Alpine	T0600300011	MWA4	2008-05-05	1205	GECR	MWA4	W	NA	AVTS	098624-007A	SW8260B	A08VW132	2008-05-12	N	XYLO	130	=	4.5	5	UG/L	10	
Alpine	T0600300011	MWA4	2008-10-29	1200	GECR	MWA4	W	NA	AVTS	101937-001B	SW8015B	I08VW195	2008-11-05	N	GRO	2.5	=	.05	.05	MG/L	1	
Alpine	T0600300011	MWA4	2008-10-29	1200	GECR	MWA4	W	NA	AVTS	101937-001A	SW8260B	A08VW293	2008-11-01	N	XYLENES1314	83	=	.23	1	UG/L	1	
Alpine	T0600300011	MWA4	2008-10-29	1200	GECR	MWA4	W	NA	AVTS	101937-001A	SW8260B	A08VW293	2008-11-01	N	BZME	8.1	=	.17	.5	UG/L	1	
Alpine	T0600300011	MWA4	2008-10-29	1200	GECR	MWA4	W	NA	AVTS	101937-001A	SW8260B	A08VW293	2008-11-01	N	IPBZ	14	=	.13	.5	UG/L	1	
Alpine	T0600300011	MWA4	2008-10-29	1200	GECR	MWA4	W	NA	AVTS	101937-001A	SW8260B	A08VW293	2008-11-01	N	PBZN	39	=	.12	.5	UG/L	1	
Alpine	T0600300011	MWA4	2009-01-20	1035	GECR	MWA4	W	NA	AVTS	103376-007A	SW8260B	Q09VW006	2009-01-21	N	NAPH	80	=	.16	.5	UG/L	1	
Alpine	T0600300011	MWA4	2009-01-20	1035	GECR	MWA4	W	NA	AVTS	103376-007A	SW8260B	Q09VW006	2009-01-21	N	CYMP	18	=	.12	.5	UG/L	1	
Alpine	T0600300011	MWA4	2009-01-20	1035	GECR	MWA4	W	NA	AVTS	103376-007A	SW8260B	Q09VW006	2009-01-21	N	BTBZS	14	=	.15	.5	UG/L	1	
Alpine	T0600300011	MWA4	2009-01-20	1035	GECR	MWA4	W	NA	AVTS	103376-007A	SW8260B	Q09VW006	2009-01-21	N	BTBZT	4.8	=	.12	.5	UG/L	1	
Alpine	T0600300011	MWA4	2009-04-20	1240	GECR	MWA4	W	NA	AVTS	105186-007A	SW8260B	A09VW076	2009-04-27	N	XYLENES1314	610	=	4.9	10	UG/L	10	
Alpine	T0600300011	MWA4	2010-01-07	0955	GECR	MW-A4	W	NA	AVTS	109501-006A	SW8260B	A10VW010	2010-01-11	N	CYMP	19	=	.36	.5	UG/L	1	
Alpine	T0600300011	MWA4	2010-01-07	0955	GECR	MW-A4	W	NA	AVTS	109501-006A	SW8260B	A10VW010	2010-01-11	N	IPBZ	32	=	.3	.5	UG/L	1	
Alpine	T0600300011	MWA4	2010-01-07	0955	GECR	MW-A4	W	NA	AVTS	109501-006A	SW8260B	A10VW010	2010-01-11	N	NAPH	61	=	.35	.5	UG/L	1	
Alpine	T0600300011	MWA4	2010-04-14	1300	GECR	MWA4DUP	W	NA	AVTS	111284-010A	SW8260B	Q10VW083	2010-04-19	N	TMB124	340	=	8.8	10	UG/L	20	
Alpine	T0600300011	MWA4	2010-04-14	1300	GECR	MWA4DUP	W	NA	AVTS	111284-010A	SW8260B	Q10VW084	2010-04-20	N	CYMP	17	=	.36	.5	UG/L	1	
Alpine	T0600300011	MWA4	2010-04-14	1300	GECR	MWA4DUP	W	NA	AVTS	111284-010A	SW8260B	Q10VW084	2010-04-20	N	XYLO	14	=	.27	.5	UG/L	1	
Alpine	T0600300011	MWA4	2010-04-14	1300	GECR	MWA4DUP	W	NA	AVTS	111284-010C	SW8015B	     63551	2010-04-21	N	DRO	1.7	=	.05	.05	MG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-011A	SW8270C	626	2002-07-16	N	NTPH2	0	ND	2.9	10	UG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-010A	SW8260B	A02VOCW111	2002-07-12	N	BTBZN	0	ND	.84	5	UG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-011A	SW8270C	626	2002-07-16	N	BZKF	0	ND	.8	10	UG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-011A	SW8270C	626	2002-07-16	N	NNSPR	0	ND	1.3	10	UG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-010A	SW8260B	A02VOCW111	2002-07-12	N	CTCL	0	ND	.95	5	UG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-012A	SW6010B	640	2002-07-19	N	SB	0	ND	.002	.005	MG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-010A	SW8260B	A02VOCW111	2002-07-12	N	TAME	0	ND	1.2	5	UG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-011A	SW8270C	626	2002-07-16	N	PHENOL	0	ND	.77	10	UG/L	1	
Alpine	T0600397314	MW-2	2010-06-08	1410	GECR	MW-2	W	NA	AVTS	112210-010C	SW8015B	     64800	2010-06-16	N	DRO	.097	=	.05	.05	MG/L	1	
Alpine	T0600397314	MW-2	2013-10-07	1135	GECR	MW-2	W	NA	KIFF	86223-03	SW8260B	VM91130	2013-10-10	N	DIPE	0	ND	.5	.5	UG/L	1	
Alpine	T0600397314	MW-2	2013-10-07	1135	GECR	MW-2	W	NA	KIFF	86223-03	SW8260B	VM91130	2013-10-10	N	ETBE	0	ND	.5	.5	UG/L	1	
Alpine	T0600397314	MW-2	2013-10-07	1135	GECR	MW-2	W	NA	KIFF	86223-03	SW8260B	VM91130	2013-10-10	N	BZ	0	ND	.5	.5	UG/L	1	
Alpine	T0600397314	MW-2	2002-06-24	1235	GECR	MW-2	W	NA	CRLS	S10712-001A	SW8260B	A02VOCW101	2002-07-02	N	TAME	0	ND	1.2	5	UG/L	1	
Alpine	T0600397314	MW-2	2003-03-12	1125	GECR	MW-2	W	K0969	CELL	03-C3004	SW8260B	0303196678	2003-03-19	W	TAME	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-010A	SW8260B	A02VOCW111	2002-07-12	N	BRBZ	0	ND	.86	5	UG/L	1	
Alpine	T0600397314	MW-2	2002-11-21	1120	GECR	MW-2	W	J4587	CELL	02-C13406	SW8260B	0211274184	2002-11-27	W	TAME	0	ND	5	5	UG/L	1	
Alpine	T0600397314	MW-2	2002-11-21	1120	GECR	MW-2	W	J4587	CELL	02-C13406	SW8020A	0212044313	2002-12-04	W	EBZ	0	ND	.5	.5	UG/L	1	
Alpine	T0600397314	MW-2	2003-05-29	1020	GECR	MW-2	W	K2065	CELL	03-C6346	SW8020A	0306058532	2003-06-05	W	EBZ	0	ND	.5	.5	UG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-010A	SW8260B	A02VOCW111	2002-07-12	N	TCLME	0	ND	.35	5	UG/L	1	
Alpine	T0600397314	MW-2	2004-05-05	0820	GECR	MW-2	W	L2241	CELL	04-C5571	SW8020A	0405075908	2004-05-07	W	BZ	0	ND	.5	.5	UG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-011A	SW8270C	626	2002-07-16	N	ACNPY	0	ND	1.4	10	UG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-010A	SW8260B	A02VOCW111	2002-07-12	N	EDB	0	ND	1	5	UG/L	1	
Alpine	T0600300011	MWA4	2002-10-08	1445	GECR	MWA4	W	J3922	CELL	02-C11691	SW8260B	0210143139	2002-10-14	W	CLBZ	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2002-10-08	1445	GECR	MWA4	W	J3922	CELL	02-C11691	SW8260B	0210143139	2002-10-14	W	HXO2	0	ND	20	20	UG/L	1	
Alpine	T0600300011	MWA4	2002-10-08	1445	GECR	MWA4	W	J3922	CELL	02-C11691	SW8260B	0210143139	2002-10-14	W	HCBU	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2002-10-08	1445	GECR	MWA4	W	J3922	CELL	02-C11691	E200.7	0210173504	2002-10-17	W	BA	0	ND	.1	.1	MG/L	1	
Alpine	T0600300011	MWA4	2002-10-08	1445	GECR	MWA4	W	J3922	CELL	02-C11691	SW8260B	0210143139	2002-10-14	W	MIBK	0	ND	20	20	UG/L	1	
Alpine	T0600300011	MWA4	2002-10-08	1445	GECR	MWA4	W	J3922	CELL	02-C11691	SW8260B	0210143139	2002-10-14	W	TCE	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2002-10-08	1445	GECR	MWA4	W	J3922	CELL	02-C11691	SW8260B	0210143139	2002-10-14	W	BTBZS	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2002-10-08	1445	GECR	MWA4	W	J3922	CELL	02-C11691	SW8260B	0210143139	2002-10-14	W	DBMA	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2002-10-08	1445	GECR	MWA4	W	J3922	CELL	02-C11691	SW8260B	0210143139	2002-10-14	W	DCPA13	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2002-10-08	1445	GECR	MWA4	W	J3922	CELL	02-C11691	SW8260B	0210143139	2002-10-14	W	VA	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2002-10-08	1445	GECR	MWA4	W	J3922	CELL	02-C11691	SW8260B	0210143139	2002-10-14	W	DCE11	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-09-08	1520	GECR	MWA4	W	K3492	CELL	03-C9599	SW8260B	0309150478	2003-09-15	W	MTLNCL	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-09-08	1520	GECR	MWA4	W	K3492	CELL	03-C9599	SW8260B	0309150478	2003-09-15	W	HCBU	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-09-08	1520	GECR	MWA4	W	K3492	CELL	03-C9599	SW8260B	0309150478	2003-09-15	W	TCA112	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-09-08	1520	GECR	MWA4	W	K3492	CELL	03-C9599	SW8260B	0309150478	2003-09-15	W	DCBZ14	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-09-08	1520	GECR	MWA4	W	K3492	CELL	03-C9599	SW8260B	0309150478	2003-09-15	W	DCE12C	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-09-08	1520	GECR	MWA4	W	K3492	CELL	03-C9599	SW8260B	0309150478	2003-09-15	W	DCP13T	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-09-08	1520	GECR	MWA4	W	K3492	CELL	03-C9599	SW8260B	0309150478	2003-09-15	W	DCPA12	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-09-08	1520	GECR	MWA4	W	K3492	CELL	03-C9599	E200.7	0309121878	2003-09-12	W	AS	0	ND	.05	.05	MG/L	1	
Alpine	T0600300011	MWA4	2003-09-08	1520	GECR	MWA4	W	K3492	CELL	03-C9599	E200.7	0309121878	2003-09-12	W	CR	0	ND	.01	.01	MG/L	1	
Alpine	T0600300011	MWA4	2003-09-08	1520	GECR	MWA4	W	K3492	CELL	03-C9599	SW8260B	0309150478	2003-09-15	W	BDCME	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-09-08	1520	GECR	MWA4	W	K3492	CELL	03-C9599	SW8260B	0309150478	2003-09-15	W	DCA11	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-09-08	1520	GECR	MWA4	W	K3492	CELL	03-C9599	SW8260B	0309150478	2003-09-15	W	DCA12	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-09-08	1520	GECR	MWA4	W	K3492	CELL	03-C9599	SW8260B	0309150478	2003-09-15	W	TCPR123	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-03-05	1435	GECR	MWA4	W	K0862	CELL	03-C2741	SW8260B	0303146630	2003-03-14	W	PCA	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-03-05	1435	GECR	MWA4	W	K0862	CELL	03-C2741	E200.7	0303186696	2003-03-18	W	SB	0	ND	.05	.05	MG/L	1	
Alpine	T0600300011	MWA4	2003-03-05	1435	GECR	MWA4	W	K0862	CELL	03-C2741	SW8260B	0303146630	2003-03-14	W	FC11	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-03-05	1435	GECR	MWA4	W	K0862	CELL	03-C2741	SW8260B	0303146630	2003-03-14	W	BZ	0	ND	5	5	UG/L	1	
Alpine	T0600397314	MW-2	2005-05-24	1120	AVTS	MW-2	W	NA	AVTS	076731-002A	8260+OX	A05VW154	2005-06-02	N	EBZ	0	ND	.15	.5	UG/L	1	
Alpine	T0600397314	MW-2	2005-05-24	1120	AVTS	MW-2	W	NA	AVTS	076731-002A	8260+OX	A05VW154	2005-06-02	N	XYLO	0	ND	.13	.5	UG/L	1	
Alpine	T0600300011	MWA4	2003-03-05	1435	GECR	MWA4	W	K0862	CELL	03-C2741	SW8260B	0303146630	2003-03-14	W	TCE	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-03-05	1435	GECR	MWA4	W	K0862	CELL	03-C2741	SW8260B	0303146630	2003-03-14	W	TCLME	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-03-05	1435	GECR	MWA4	W	K0862	CELL	03-C2741	SW8260B	0303146630	2003-03-14	W	CLBZME4	0	ND	5	5	UG/L	1	
Alpine	T0600397314	MW-2	2005-03-25	1730	AVTS	MW-2	W	NA	AVTS	075499-008A	SW8260B	A05VW090	2005-03-30	N	EBZ	0	ND	.15	.5	UG/L	1	
Alpine	T0600397314	MW-2	2007-06-13	1045	GECR	MW-2	W	NA	AVTS	092668-005A	SW8260B	A07VW171	2007-06-16	N	DIPE	0	ND	.41	.5	UG/L	1	
Alpine	T0600397314	MW-2	2007-08-21	0925	GECR	MW-2	W	NA	AVTS	093773-006A	SW8260B	T07VW182	2007-08-29	N	TAME	0	ND	.45	.5	UG/L	1	
Alpine	T0600397314	MW-2	2008-05-06	0900	GECR	MW-2	W	NA	AVTS	098625-003A	SW8260B	A08VW133	2008-05-12	N	EBZ	0	ND	.45	.5	UG/L	1	
Alpine	T0600397314	MW-2	2008-04-01	1115	GECR	MW-2	W	NA	AVTS	098049-007A	SW8260B	T08VW047	2008-04-08	N	BZME	0	ND	4.2	5	UG/L	10	
Alpine	T0600397314	MW-2	2008-05-06	0900	GECR	MW-2	W	NA	AVTS	098625-003A	SW8260B	A08VW133	2008-05-12	N	XYLO	0	ND	.45	.5	UG/L	1	
Alpine	T0600397314	MW-2	2007-11-07	0955	GECR	MW-2	W	NA	AVTS	095201-009A	SW8260B	A07VW305	2007-11-09	N	TAME	0	ND	.45	.5	UG/L	1	
Alpine	T0600397314	MW-2	2008-05-06	0900	GECR	MW-2	W	NA	AVTS	098625-003A	SW8260B	A08VW133	2008-05-12	N	TAME	0	ND	.45	.5	UG/L	1	
Alpine	T0600397314	MW-2	2008-04-01	1115	GECR	MW-2	W	NA	AVTS	098049-007A	SW8260B	T08VW047	2008-04-08	N	DIPE	0	ND	4.1	5	UG/L	10	
Alpine	T0600397314	MW-2	2008-07-31	1125	GECR	MW-2	W	NA	AVTS	100233-007A	SW8260B	A08VW182	2008-08-07	N	TAME	0	ND	.45	.5	UG/L	1	
Alpine	T0600397314	MW-2	2008-07-31	1125	GECR	MW-2	W	NA	AVTS	100233-007A	SW8260B	A08VW182	2008-08-07	N	TBA	0	ND	3.4	10	UG/L	1	
Alpine	T0600397314	MW-2	2009-01-19	1325	GECR	MW-2DUP	W	NA	AVTS	103378-009A	SW8260B	Q09VW009	2009-01-26	N	TBA	0	ND	3.8	10	UG/L	1	
Alpine	T0600397314	MW-2	2009-01-19	1325	GECR	MW-2DUP	W	NA	AVTS	103378-009A	SW8260B	Q09VW009	2009-01-26	N	MTBE	0	ND	.12	.5	UG/L	1	
Alpine	T0600397314	MW-2	2009-01-19	1325	GECR	MW-2DUP	W	NA	AVTS	103378-009A	SW8260B	Q09VW009	2009-01-26	N	EBZ	0	ND	.12	.5	UG/L	1	
Alpine	T0600397314	MW-2	2009-01-19	1325	GECR	MW-2DUP	W	NA	AVTS	103378-009A	SW8260B	Q09VW009	2009-01-26	N	XYLO	0	ND	.18	.5	UG/L	1	
Alpine	T0600397314	MW-2	2009-04-21	1155	GECR	MW-2	W	NA	AVTS	105185-004A	SW8260B	Q09VW083	2009-04-24	N	XYLO	0	ND	.27	.5	UG/L	1	
Alpine	T0600397314	MW-2	2010-01-06	1055	GECR	MW-2	W	NA	AVTS	109500-001A	SW8260B	A10VW009	2010-01-11	N	EBZ	0	ND	.22	.5	UG/L	1	
Alpine	T0600397314	MW-2	2010-06-08	1410	GECR	MW-2	W	NA	AVTS	112210-010A	SW8260B	A10VW132	2010-06-15	N	BZ	0	ND	.17	.5	UG/L	1	
Alpine	T0600397314	MW-2	2010-06-08	1410	GECR	MW-2	W	NA	AVTS	112210-010B	SW8015B	M10VW043	2010-06-15	N	GRO	0	ND	.05	.05	MG/L	1	
Alpine	T0600397314	MW-2	2010-06-08	1410	GECR	MW-2	W	NA	AVTS	112210-010A	SW8260B	A10VW132	2010-06-15	N	BZME	0	ND	.22	.5	UG/L	1	
Alpine	T0600397314	MW-2	2012-11-20	1250	GECR	MW-2	W	NA	ATLL	N008978-005A	SW8260B	P12VW139	2012-11-27	N	EBZ	0	ND	.036	.5	UG/L	1	
Alpine	T0600397314	MW-2	2012-11-20	1250	GECR	MW-2	W	NA	ATLL	N008978-005A	SW8015B	E12VW050	2012-11-27	N	GRO	0	ND	.05	.05	MG/L	1	
Alpine	T0600397314	MW-2	2013-05-24	1045	GECR	MW-2	W	NA	ATLL	N010308-007A	SW8260B	P13VW079	2013-06-01	N	BZ	0	ND	.048	.5	UG/L	1	
Alpine	T0600397314	MW-2	2013-05-24	1045	GECR	MW-2	W	NA	ATLL	N010308-007A	SW8260B	P13VW079	2013-06-01	N	BZME	0	ND	.034	.5	UG/L	1	
Alpine	T0600300011	MWA4	2003-03-05	1435	GECR	MWA4	W	K0862	CELL	03-C2741	E200.7	0303186696	2003-03-18	W	AS	0	ND	.05	.05	MG/L	1	
Alpine	T0600300011	MWA4	2003-03-05	1435	GECR	MWA4	W	K0862	CELL	03-C2741	SW8020A	0303116555	2003-03-11	W	BZ	0	ND	.5	50	UG/L	100	
Alpine	T0600300011	MWA4	2003-03-05	1435	GECR	MWA4	W	K0862	CELL	03-C2741	SW8260B	0303146630	2003-03-14	W	VA	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-05-27	1455	GECR	MWA4	W	K2017	CELL	03-C6202	SW8260B	0306068558	2003-06-06	W	BRCLME	0	ND	5	25	UG/L	5	
Alpine	T0600300011	MWA4	2003-05-27	1455	GECR	MWA4	W	K2017	CELL	03-C6202	SW8260B	0306068558	2003-06-06	W	TBME	0	ND	5	25	UG/L	5	
Alpine	T0600300011	MWA4	2003-05-27	1455	GECR	MWA4	W	K2017	CELL	03-C6202	SW8260B	0306068558	2003-06-06	W	TBA	0	ND	20	100	UG/L	5	
Alpine	T0600300011	MWA4	2003-05-27	1455	GECR	MWA4	W	K2017	CELL	03-C6202	SW8260B	0306068558	2003-06-06	W	BRBZ	0	ND	5	25	UG/L	5	
Alpine	T0600300011	MWA4	2003-05-27	1455	GECR	MWA4	W	K2017	CELL	03-C6202	SW8260B	0306068558	2003-06-06	W	CYMP	0	ND	5	25	UG/L	5	
Alpine	T0600300011	MWA4	2003-05-27	1455	GECR	MWA4	W	K2017	CELL	03-C6202	SW8260B	0306068558	2003-06-06	W	DCP13C	0	ND	5	25	UG/L	5	
Alpine	T0600300011	MWA4	2003-05-27	1455	GECR	MWA4	W	K2017	CELL	03-C6202	SW8260B	0306068558	2003-06-06	W	DCBZ14	0	ND	5	25	UG/L	5	
Alpine	T0600300011	MWA4	2003-05-27	1455	GECR	MWA4	W	K2017	CELL	03-C6202	SW8260B	0306068558	2003-06-06	W	BTBZS	0	ND	5	25	UG/L	5	
Alpine	T0600300011	MWA4	2003-05-27	1455	GECR	MWA4	W	K2017	CELL	03-C6202	SW8260B	0306068558	2003-06-06	W	DBCME	0	ND	5	25	UG/L	5	
Alpine	T0600300011	MWA4	2003-11-17	1220	GECR	MWA4	W	K4628	CELL	03-C12448	SW8260B	0311202023	2003-11-20	W	CEVETH	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-11-17	1220	GECR	MWA4	W	K4628	CELL	03-C12448	SW8260B	0311202023	2003-11-20	W	DBCME	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-11-17	1220	GECR	MWA4	W	K4628	CELL	03-C12448	SW8260B	0311202023	2003-11-20	W	DBMA	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-11-17	1220	GECR	MWA4	W	K4628	CELL	03-C12448	SW8260B	0311202023	2003-11-20	W	CLBZ	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-11-17	1220	GECR	MWA4	W	K4628	CELL	03-C12448	SW8260B	0311202023	2003-11-20	W	BTBZT	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-11-17	1220	GECR	MWA4	W	K4628	CELL	03-C12448	SW8270C	0311203097	2003-11-20	W	FLA	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-11-17	1220	GECR	MWA4	W	K4628	CELL	03-C12448	SW8270C	0311203097	2003-11-20	W	HCLEA	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-11-17	1220	GECR	MWA4	W	K4628	CELL	03-C12448	SW8270C	0311203097	2003-11-20	W	NO2ANIL3	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-11-17	1220	GECR	MWA4	W	K4628	CELL	03-C12448	SW8260B	0311202023	2003-11-20	W	TCA111	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-11-17	1220	GECR	MWA4	W	K4628	CELL	03-C12448	SW8260B	0311202023	2003-11-20	W	PCE	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-11-17	1220	GECR	MWA4	W	K4628	CELL	03-C12448	SW8260B	0311202023	2003-11-20	W	STY	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-11-17	1220	GECR	MWA4	W	K4628	CELL	03-C12448	SW8260B	0311202023	2003-11-20	W	FC21	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-11-17	1220	GECR	MWA4	W	K4628	CELL	03-C12448	SW8260B	0311202023	2003-11-20	W	HCBU	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-11-17	1220	GECR	MWA4	W	K4628	CELL	03-C12448	SW8270C	0311203097	2003-11-20	W	TCP246	0	ND	5	5	UG/L	1	
Alpine	T0600397314	MW-2	2015-06-30	1315	GECR	MW-2	W	1502295	AVTS	150229505A	SW8015B	B5G0076	2015-07-06	N	DRO	0	ND	.05	.05	MG/L	1	
Alpine	T0600397314	MW-2	2015-06-30	1315	GECR	MW-2	W	1502295	AVTS	150229505	SW8260B	B5G0027	2015-07-02	N	BZME	0	ND	.31	.5	UG/L	1	
Alpine	T0600397314	MW-2	2015-06-30	1315	GECR	MW-2	W	1502295	AVTS	150229505	SW8260B	B5G0027	2015-07-02	N	EBZ	0	ND	.35	.5	UG/L	1	
Alpine	T0600397314	MW-3	2002-06-24	1310	GECR	MW-3	W	NA	CRLS	S10712-003A	SW8015B	H028G20155	2002-07-06	N	GRO	.023	=	.0092	.05	MG/L	1	
Alpine	T0600300011	MWA4	2003-11-17	1220	GECR	MWA4	W	K4628	CELL	03-C12448	E200.7	0311202010	2003-11-20	W	AS	0	ND	.05	.05	MG/L	1	
Alpine	T0600300011	MWA4	2003-11-17	1220	GECR	MWA4	W	K4628	CELL	03-C12448	E200.7	0311202010	2003-11-20	W	SB	0	ND	.05	.05	MG/L	1	
Alpine	T0600397314	MW-3	2002-09-17	0910	GECR	MW-3	W	J3626	CELL	02-C10910	SW8020A	0209302744	2002-09-30	W	XYLENES	1	=	.5	.5	UG/L	1	
Alpine	T0600397314	MW-3	2005-05-24	1035	AVTS	MW-3	W	NA	AVTS	076731-003A	8260+OX	A05VW154	2005-06-03	N	MTBE	.2	=	.13	.5	UG/L	1	
Alpine	T0600300011	MWA4	2003-11-17	1220	GECR	MWA4	W	K4628	CELL	03-C12448	SW8270C	0311203097	2003-11-20	W	C4M3PH	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-11-17	1220	GECR	MWA4	W	K4628	CELL	03-C12448	SW8270C	0311203097	2003-11-20	W	DMP24	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2004-02-13	1230	GECR	MWA4	W	L0750	CELL	04-C1618	SW8270C	0402194026	2004-02-19	W	NO2BZ	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2004-02-13	1230	GECR	MWA4	W	L0750	CELL	04-C1618	SW8270C	0402194026	2004-02-19	W	NTPH2	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2004-02-13	1230	GECR	MWA4	W	L0750	CELL	04-C1618	SW8260B	0402234157	2004-02-23	W	TCLME	0	ND	5	50	UG/L	10	
Alpine	T0600300011	MWA4	2004-02-13	1230	GECR	MWA4	W	L0750	CELL	04-C1618	SW8260B	0402234157	2004-02-23	W	CEVETH	0	ND	5	50	UG/L	10	
Alpine	T0600300011	MWA4	2004-02-13	1230	GECR	MWA4	W	L0750	CELL	04-C1618	SW8260B	0402234157	2004-02-23	W	CLBZ	0	ND	5	50	UG/L	10	
Alpine	T0600300011	MWA4	2004-02-13	1230	GECR	MWA4	W	L0750	CELL	04-C1618	SW8270C	0402194026	2004-02-19	W	DCBZ13	0	ND	5	5	UG/L	1	
